SR NO.,11 Comae Berenices b,305.0,6165.32,4.74,2007,Gas Giant,12.096,1.29 AU,326 days,0.23,11 Com,Radial Velocity,,,12h20m43.03s,+17d47m34.3s,4742.0,2.7,19.0,Gravitation_value
2441,Kepler-206 b,1973.0,594.2860000000001,13.460999999999999,2014,Super Earth,13.44,0.078 AU,7.8 days,0.0,Kepler-203,Transit,,,19h48m21.59s,+41d23m16.9s,5821.0,,1.11,32.306339538458325
2442,Kepler-206 c,1973.0,1201.2839999999999,13.460999999999999,2014,Super Earth,19.823999999999998,0.111 AU,13.1 days,0.0,Kepler-203,Transit,,,19h48m21.59s,+41d23m16.9s,5821.0,,1.11,30.01607527626611
2443,Kepler-206 d,1973.0,575.2180000000001,13.460999999999999,2014,Super Earth,13.328,0.163 AU,23.4 days,0.0,Kepler-204,Transit,,,19h01m23.32s,+41d45m42.9s,5812.0,,1.24,31.797523050631174
2444,Kepler-207 b,2930.0,982.002,13.167,2014,Super Earth,17.584,0.029 AU,1.6 days,0.0,Kepler-204,Transit,,,19h01m23.32s,+41d45m42.9s,5812.0,,1.24,31.186584439178286
2445,Kepler-207 c,2930.0,908.908,13.167,2014,Super Earth,16.799999999999997,0.044 AU,3.1 days,0.0,Kepler-205,Transit,,,19h01m08.91s,+41d51m40.2s,4321.0,,0.55,31.622205289408626
2447,Kepler-208 b,2587.0,1045.5620000000001,13.538,2014,Super Earth,18.255999999999997,0.054 AU,4.2 days,0.0,Kepler-206,Transit,,,19h26m32.32s,+41d50m01.9s,5764.0,,1.19,30.805575593888054
2448,Kepler-208 c,2587.0,797.678,13.538,2014,Super Earth,15.567999999999998,0.079 AU,7.5 days,0.0,Kepler-206,Transit,,,19h26m32.32s,+41d50m01.9s,5764.0,,1.19,32.31861639223946
2449,Kepler-208 d,2587.0,594.2860000000001,13.538,2014,Super Earth,13.44,0.103 AU,11.1 days,0.0,Kepler-206,Transit,,,19h26m32.32s,+41d50m01.9s,5764.0,,1.19,32.306339538458325
2450,Kepler-208 e,2587.0,886.662,13.538,2014,Super Earth,16.576,0.132 AU,16.3 days,0.0,Kepler-207,Transit,,,19h20m07.32s,+42d09m57.8s,5920.0,,1.59,31.6876046691128
2453,Kepler-20 b,929.0,3082.66,12.51,2011,Super Earth,20.9216,0.0463 AU,3.7 days,0.03,Kepler-208,Transit,,,19h35m33.65s,+42d31m40.8s,6092.0,,1.31,69.1554846434894
2461,Kepler-211 b,1018.0,676.914,13.273,2014,Super Earth,14.111999999999998,0.048 AU,4.1 days,0.0,Kepler-210,Transit,,,19h30m00.81s,+43d04m59.3s,4559.0,,0.65,33.37698871884086
2463,Kepler-212 b,2287.0,419.49600000000004,12.987,2014,Super Earth,12.208,0.133 AU,16.3 days,0.0,Kepler-211,Transit,,,19h01m45.40s,+43d10m06.5s,5123.0,,0.82,27.63946128641181
2465,Kepler-213 b,2110.0,1036.028,13.602,2014,Super Earth,18.144,0.036 AU,2.5 days,0.0,Kepler-212,Transit,,,19h10m29.00s,+43d08m30.0s,5852.0,,1.46,30.90268462266064
2469,Kepler-215 b,1608.0,1036.028,13.555,2014,Super Earth,18.144,0.084 AU,9.4 days,0.0,Kepler-214,Transit,,,18h59m01.16s,+44d57m21.7s,6169.0,,1.35,30.90268462266064
2470,Kepler-215 c,1608.0,1201.2839999999999,13.555,2014,Super Earth,19.823999999999998,0.113 AU,14.7 days,0.0,Kepler-215,Transit,,,19h39m53.64s,+45d12m49.3s,5739.0,,1.03,30.01607527626611
2472,Kepler-215 e,1608.0,1179.038,13.555,2014,Super Earth,19.599999999999998,0.314 AU,68.2 days,0.0,Kepler-215,Transit,,,19h39m53.64s,+45d12m49.3s,5739.0,,1.03,30.137446399696127
2476,Kepler-217 c,3722.0,1296.624,13.120999999999999,2014,Super Earth,20.72,0.089 AU,8.6 days,0.0,Kepler-217,Transit,,,19h32m09.06s,+46d16m39.0s,6171.0,,1.8,29.656872154834176
2477,Kepler-217 d,3722.0,730.9399999999999,13.120999999999999,2016,Super Earth,14.783999999999999,Unknown,3.9 days,0.0,Kepler-217,Transit,,,19h32m09.06s,+46d16m39.0s,6171.0,,1.8,32.838900843441074
2478,Kepler-218 b,2182.0,886.662,13.907,2014,Super Earth,16.576,0.046 AU,3.6 days,0.0,Kepler-217,Transit,,,19h32m09.06s,+46d16m39.0s,6171.0,,1.8,31.6876046691128
2484,Kepler-21 b,355.0,1614.424,8.25,2012,Super Earth,18.3568,0.042717 AU,2.8 days,0.02,Kepler-219,Transit,,,19h14m57.36s,+46d45m45.2s,5786.0,,1.49,47.0451051852228
2485,Kepler-220 b,561.0,145.2346,12.857000000000001,2014,Terrestrial,9.072,0.046 AU,4.2 days,0.0,Kepler-22,Transit,89.764,14.7,19h16m52.20s,+47d53m04.1s,5518.0,0.97,0.98,17.328253831356946
2486,Kepler-220 c,561.0,982.002,12.857000000000001,2014,Super Earth,17.584,0.076 AU,9 days,0.0,Kepler-220,Transit,,,19h26m01.50s,+46d53m44.8s,4632.0,,0.67,31.186584439178286
2487,Kepler-220 d,561.0,287.2912,12.857000000000001,2014,Terrestrial,10.975999999999999,0.163 AU,28.1 days,0.0,Kepler-220,Transit,,,19h26m01.50s,+46d53m44.8s,4632.0,,0.67,23.416658253793265
2488,Kepler-220 e,561.0,740.474,12.857000000000001,2014,Super Earth,14.895999999999999,0.226 AU,45.9 days,0.0,Kepler-220,Transit,,,19h26m01.50s,+46d53m44.8s,4632.0,,0.67,32.768855843350295
2489,Kepler-221 b,1271.0,1134.546,13.749,2014,Super Earth,19.151999999999997,0.037 AU,2.8 days,0.0,Kepler-220,Transit,,,19h26m01.50s,+46d53m44.8s,4632.0,,0.67,30.372786269682976
2500,Kepler-224 b,2609.0,797.678,15.636,2014,Super Earth,15.567999999999998,0.038 AU,3.1 days,0.0,Kepler-223,Transit,88.0,0.28,19h53m16.41s,+47d16m46.2s,,1.12,1.72,32.31861639223946
2503,Kepler-224 e,2609.0,1442.8120000000001,15.636,2014,Super Earth,22.064,0.124 AU,18.6 days,0.0,Kepler-224,Transit,,,19h23m44.23s,+47d21m27.4s,5018.0,,0.68,29.102616690933115
2504,Kepler-225 b,1859.0,594.2860000000001,15.95,2014,Super Earth,13.44,0.056 AU,6.7 days,0.0,Kepler-224,Transit,,,19h23m44.23s,+47d21m27.4s,5018.0,,0.68,32.306339538458325
2505,Kepler-225 c,1859.0,1283.912,15.95,2014,Super Earth,20.608,0.111 AU,18.8 days,0.0,Kepler-225,Transit,,,19h28m46.56s,+47d27m25.5s,3682.0,,0.48,29.686182829532676
2507,Kepler-226 c,3289.0,45.1276,15.402999999999999,2014,Super Earth,2.2736,0.058 AU,5.3 days,0.0,Kepler-226,Transit,,,19h29m30.27s,+47d52m51.6s,5571.0,,0.8,85.72448945623812
2508,Kepler-226 d,3289.0,629.244,15.402999999999999,2014,Super Earth,13.664,0.076 AU,8.1 days,0.0,Kepler-226,Transit,,,19h29m30.27s,+47d52m51.6s,5571.0,,0.8,33.09437377827117
2511,Kepler-228 b,5626.0,940.688,15.704,2014,Super Earth,17.136,0.038 AU,2.6 days,0.0,Kepler-227,Transit,,,19h27m44.22s,+48d08m29.9s,5854.0,,1.09,31.457013459269803
2519,Kepler-230 c,2468.0,1531.796,15.073,2014,Super Earth,22.848,0.38 AU,91.8 days,0.0,Kepler-23,Transit,,,19h36m52.54s,+49d28m45.2s,5828.0,,1.55,28.813455318055826
2529,Kepler-235 c,1413.0,692.8040000000001,15.969000000000001,2014,Super Earth,14.335999999999999,0.065 AU,7.8 days,0.0,Kepler-234,Transit,,,19h26m36.84s,+38d29m40.8s,6224.0,,1.11,33.10131087820399
2530,Kepler-235 d,1413.0,1544.5080000000003,15.969000000000001,2014,Super Earth,22.959999999999997,0.122 AU,20.1 days,0.0,Kepler-234,Transit,,,19h26m36.84s,+38d29m40.8s,6224.0,,1.11,28.76982272787039
2532,Kepler-236 b,950.0,982.002,15.374,2014,Super Earth,17.584,0.065 AU,8.3 days,0.0,Kepler-235,Transit,,,19h04m18.98s,+39d16m41.9s,4255.0,,0.55,31.186584439178286
2533,Kepler-236 c,950.0,1480.948,15.374,2014,Super Earth,22.4,0.132 AU,24 days,0.0,Kepler-235,Transit,,,19h04m18.98s,+39d16m41.9s,4255.0,,0.55,28.982414550651168
2534,Kepler-237 b,2187.0,816.746,15.283,2014,Super Earth,15.791999999999998,0.05 AU,4.7 days,0.0,Kepler-235,Transit,,,19h04m18.98s,+39d16m41.9s,4255.0,,0.55,32.15907412847797
2535,Kepler-237 c,2187.0,1582.6440000000002,15.283,2014,Super Earth,23.296,0.071 AU,8.1 days,0.0,Kepler-236,Transit,,,18h55m27.93s,+39d53m53.1s,3750.0,,0.51,28.635931282506842
2536,Kepler-238 b,6190.0,1156.7920000000001,15.024000000000001,2014,Super Earth,19.375999999999998,0.034 AU,2.1 days,0.0,Kepler-236,Transit,,,18h55m27.93s,+39d53m53.1s,3750.0,,0.51,30.25643922788089
2540,Kepler-238 f,6190.0,4290.3,15.024000000000001,2013,Super Earth,22.4,Unknown,50.4 days,0.0,Kepler-238,Transit,,,19h11m35.31s,+40d38m16.1s,5751.0,,1.43,83.96193056519114
2545,Kepler-23 d,2793.0,5593.280000000001,13.401,2014,Super Earth,24.64,0.124 AU,15.3 days,0.08,Kepler-239,Transit,,,19h36m48.51s,+40d39m48.3s,4914.0,,0.76,90.4640329321925
2546,Kepler-240 b,2488.0,778.6100000000001,15.662,2014,Super Earth,15.344,0.048 AU,4.1 days,0.0,Kepler-24,Transit,,,19h21m39.18s,+38d20m37.5s,5897.0,,1.29,32.473835680145285
2547,Kepler-240 c,2488.0,102.33160000000001,15.662,2014,Super Earth,24.64,0.074 AU,8 days,0.0,Kepler-24,Transit,,,19h21m39.18s,+38d20m37.5s,5897.0,,1.29,1.6550806025094307
2551,Kepler-242 c,1992.0,1480.948,15.349,2014,Super Earth,22.4,0.109 AU,14.5 days,0.0,Kepler-240,Transit,,,19h24m38.11s,+40d45m00.9s,4985.0,,0.74,28.982414550651168
2553,Kepler-243 c,2309.0,1468.236,15.057,2014,Super Earth,22.288,0.142 AU,20 days,0.0,Kepler-241,Transit,,,19h31m39.15s,+41d03m39.3s,4699.0,,0.67,29.023144324726786
2555,Kepler-244 c,3483.0,1544.5080000000003,15.545,2014,Super Earth,22.959999999999997,0.087 AU,9.8 days,0.0,Kepler-242,Transit,,,19h06m15.77s,+41d48m30.3s,5020.0,,0.85,28.76982272787039
2558,Kepler-245 c,2879.0,225.638,15.597000000000001,2014,Super Earth,24.416,0.124 AU,17.5 days,0.0,Kepler-244,Transit,,,19h08m58.24s,+42d18m04.9s,5554.0,,0.8,3.7166699835894668
2560,Kepler-245 e,2879.0,1179.038,15.597000000000001,2016,Super Earth,19.599999999999998,Unknown,3.2 days,0.0,Kepler-244,Transit,,,19h08m58.24s,+42d18m04.9s,5554.0,,0.8,30.137446399696127
2562,Kepler-246 c,2079.0,908.908,15.042,2014,Super Earth,16.799999999999997,0.095 AU,11.2 days,0.0,Kepler-245,Transit,,,19h26m33.35s,+42d26m10.7s,5100.0,,0.8,31.622205289408626
2563,Kepler-247 b,2206.0,1058.2740000000001,15.047,2014,Super Earth,18.368,0.042 AU,3.3 days,0.0,Kepler-245,Transit,,,19h26m33.35s,+42d26m10.7s,5100.0,,0.8,30.801025489907534
2568,Kepler-249 b,624.0,419.49600000000004,15.23,2014,Super Earth,12.208,0.035 AU,3.3 days,0.0,Kepler-247,Transit,,,19h14m34.21s,+43d02m21.4s,5100.0,,0.77,27.63946128641181
2569,Kepler-249 c,624.0,918.4420000000001,15.23,2014,Super Earth,16.912,0.058 AU,7.1 days,0.0,Kepler-247,Transit,,,19h14m34.21s,+43d02m21.4s,5100.0,,0.77,31.53207761627121
2570,Kepler-249 d,624.0,982.002,15.23,2014,Super Earth,17.584,0.097 AU,15.4 days,0.0,Kepler-248,Transit,,,19h32m14.73s,+43d34m52.9s,5190.0,,0.83,31.186584439178286
2573,Kepler-24 d,3901.0,1090.054,14.923,2014,Super Earth,18.703999999999997,0.051 AU,4.2 days,0.0,Kepler-249,Transit,,,19h47m56.42s,+43d39m30.7s,3568.0,,0.48,30.596363822041155
2575,Kepler-250 b,2536.0,479.87800000000004,15.414000000000001,2014,Super Earth,12.655999999999999,0.048 AU,4.1 days,0.0,Kepler-25,Transit,92.82700000000001,2.32,19h06m33.21s,+39d29m16.4s,6270.0,1.19,1.31,29.419053704356596
2578,Kepler-251 b,3096.0,740.474,15.216,2014,Super Earth,14.895999999999999,0.053 AU,4.8 days,0.0,Kepler-250,Transit,,,19h18m22.74s,+44d08m31.0s,5160.0,,0.81,32.768855843350295
2582,Kepler-252 b,1251.0,648.312,15.029000000000002,2014,Super Earth,13.776,0.058 AU,6.7 days,0.0,Kepler-251,Transit,,,19h46m15.90s,+44d06m21.1s,5526.0,,0.89,33.54506079381319
2584,Kepler-253 b,2802.0,1045.5620000000001,15.512,2014,Super Earth,18.255999999999997,0.046 AU,3.8 days,0.0,Kepler-251,Transit,,,19h46m15.90s,+44d06m21.1s,5526.0,,0.89,30.805575593888054
2590,Kepler-255 b,3538.0,959.7560000000001,15.527999999999999,2014,Super Earth,17.36,0.063 AU,5.7 days,0.0,Kepler-254,Transit,,,19h12m39.53s,+45d48m59.4s,5957.0,,0.91,31.27174998967153
2592,Kepler-255 d,3538.0,730.9399999999999,15.527999999999999,2016,Super Earth,14.783999999999999,Unknown,1 days,0.0,Kepler-254,Transit,,,19h12m39.53s,+45d48m59.4s,5957.0,,0.91,32.838900843441074
2593,Kepler-256 b,3449.0,1001.07,15.015,2014,Super Earth,17.808,0.027 AU,1.6 days,0.0,Kepler-255,Transit,,,19h44m15.42s,+45d58m36.6s,5573.0,,0.93,30.997376894708175
2607,Kepler-260 b,2084.0,1493.66,14.118,2014,Super Earth,22.511999999999997,0.075 AU,8.2 days,0.0,Kepler-26,Transit,,1.26,18h59m45.84s,+46d33m59.5s,3914.0,0.54,0.51,28.941056549307895
2608,Kepler-260 c,2084.0,1169.5040000000001,14.118,2014,Super Earth,19.488,0.332 AU,76.1 days,0.0,Kepler-26,Transit,,1.61,18h59m45.84s,+46d33m59.5s,3914.0,0.54,0.51,30.238341038241114
2610,Kepler-261 c,1045.0,1480.948,13.529000000000002,2014,Super Earth,22.4,0.156 AU,24.6 days,0.0,Kepler-26,Transit,,,18h59m45.84s,+46d33m59.5s,3914.0,0.54,0.51,28.982414550651168
2611,Kepler-262 b,2036.0,769.076,14.224,2014,Super Earth,15.232,0.108 AU,13.1 days,0.0,Kepler-260,Transit,,,19h27m42.23s,+38d00m50.8s,5250.0,,0.86,32.54963987693236
2612,Kepler-262 c,2036.0,1058.2740000000001,14.224,2014,Super Earth,18.368,0.152 AU,21.9 days,0.0,Kepler-260,Transit,,,19h27m42.23s,+38d00m50.8s,5250.0,,0.86,30.801025489907534
2617,Kepler-265 b,4333.0,1309.336,15.352,2014,Super Earth,20.832,0.069 AU,6.8 days,0.0,Kepler-263,Transit,,,19h29m52.74s,+37d34m04.1s,5265.0,,0.79,29.62647396004569
2629,Kepler-269 c,7890.0,1112.3,15.735,2014,Super Earth,18.927999999999997,0.081 AU,8.1 days,0.0,Kepler-267,Transit,,,19h59m19.29s,+47d09m26.9s,4258.0,,0.56,30.486198556505474
2632,Kepler-26 d,1104.0,394.072,15.409,2014,Super Earth,11.984,0.039 AU,3.5 days,0.0,Kepler-269,Transit,,,19h20m51.64s,+41d46m33.5s,5847.0,,0.96,26.944043348657207
2634,Kepler-270 b,3182.0,1493.66,13.859000000000002,2014,Super Earth,22.511999999999997,0.107 AU,11.5 days,0.0,Kepler-27,Transit,,,19h28m56.82s,+41d05m09.2s,5400.0,0.65,0.59,28.941056549307895
2635,Kepler-270 c,3182.0,1201.2839999999999,13.859000000000002,2014,Super Earth,19.823999999999998,0.18 AU,25.3 days,0.0,Kepler-27,Transit,,,19h28m56.82s,+41d05m09.2s,5400.0,0.65,0.59,30.01607527626611
2636,Kepler-271 b,1364.0,648.312,13.427999999999999,2014,Super Earth,13.776,0.056 AU,10.4 days,0.0,Kepler-270,Transit,,,18h48m48.02s,+44d25m20.3s,6067.0,,1.46,33.54506079381319
2637,Kepler-271 c,1364.0,257.10020000000003,13.427999999999999,2014,Terrestrial,10.639999999999999,0.071 AU,7.4 days,0.0,Kepler-270,Transit,,,18h48m48.02s,+44d25m20.3s,6067.0,,1.46,22.30026119289699
2638,Kepler-271 d,1364.0,69.5982,13.427999999999999,2016,Terrestrial,7.3919999999999995,Unknown,5.2 days,0.0,Kepler-271,Transit,,,18h52m00.72s,+44d17m03.2s,5555.0,0.9,0.87,12.50733788645843
2639,Kepler-272 b,2978.0,77.861,14.659,2014,Super Earth,16.016,0.038 AU,3 days,0.0,Kepler-271,Transit,,,18h52m00.72s,+44d17m03.2s,5555.0,0.9,0.87,2.980592801020329
2640,Kepler-272 c,2978.0,97.8824,14.659,2014,Super Earth,20.048,0.061 AU,6.1 days,0.0,Kepler-271,Transit,,,18h52m00.72s,+44d17m03.2s,5555.0,0.9,0.87,2.391405882886522
2642,Kepler-273 b,2378.0,908.908,14.968,2014,Super Earth,16.799999999999997,0.037 AU,2.9 days,0.0,Kepler-272,Transit,,,19h56m30.61s,+47d35m37.8s,5297.0,,0.93,31.622205289408626
2643,Kepler-273 c,2378.0,1455.5240000000001,14.968,2014,Super Earth,22.176,0.073 AU,8 days,0.0,Kepler-272,Transit,,,19h56m30.61s,+47d35m37.8s,5297.0,,0.93,29.063220456610658
2644,Kepler-274 b,4520.0,950.2220000000001,15.032,2014,Super Earth,17.247999999999998,0.101 AU,11.6 days,0.0,Kepler-273,Transit,,,19h25m12.53s,+47d41m51.9s,5626.0,,0.81,31.364501213735576
2645,Kepler-274 c,4520.0,1283.912,15.032,2014,Super Earth,20.608,0.204 AU,33.2 days,0.0,Kepler-273,Transit,,,19h25m12.53s,+47d41m51.9s,5626.0,,0.81,29.686182829532676
2661,Kepler-280 b,2604.0,858.0600000000001,14.457,2014,Super Earth,16.24,0.032 AU,2.1 days,0.0,Kepler-28,Transit,,,19h28m32.89s,+42d25m45.9s,4590.0,0.75,0.7,31.947464662141716
2662,Kepler-280 c,2604.0,1493.66,14.457,2014,Super Earth,22.511999999999997,0.056 AU,4.8 days,0.0,Kepler-28,Transit,,,19h28m32.89s,+42d25m45.9s,4590.0,0.75,0.7,28.941056549307895
2665,Kepler-282 b,4537.0,320.978,15.177999999999999,2014,Super Earth,11.312,0.082 AU,9.2 days,0.0,Kepler-281,Transit,,,19h36m25.97s,+44d46m14.5s,5723.0,,0.9,24.63129609539894
2666,Kepler-282 c,4537.0,594.2860000000001,15.177999999999999,2014,Super Earth,13.44,0.106 AU,13.6 days,0.0,Kepler-281,Transit,,,19h36m25.97s,+44d46m14.5s,5723.0,,0.9,32.306339538458325
2667,Kepler-282 d,4537.0,61.0176,15.177999999999999,2013,Super Earth,2.4528,Unknown,24.8 days,0.0,Kepler-282,Transit,,,18h58m42.55s,+44d47m51.7s,5602.0,,0.9,99.59135420069981
2670,Kepler-283 c,1547.0,1261.6660000000002,15.875,2014,Super Earth,20.384,0.341 AU,92.7 days,0.0,Kepler-282,Transit,,,18h58m42.55s,+44d47m51.7s,5602.0,,0.9,29.816479879761246
2673,Kepler-285 b,2754.0,750.008,15.152000000000001,2014,Super Earth,15.008,0.036 AU,2.6 days,0.0,Kepler-284,Transit,,,19h32m35.16s,+47d43m46.7s,5615.0,,0.81,32.697236229111674
2674,Kepler-285 c,2754.0,463.988,15.152000000000001,2014,Super Earth,12.544,0.064 AU,6.2 days,0.0,Kepler-284,Transit,,,19h32m35.16s,+47d43m46.7s,5615.0,,0.81,28.95512533663527
2675,Kepler-286 b,4132.0,657.846,15.545,2014,Super Earth,13.888,0.027 AU,1.8 days,0.0,Kepler-285,Transit,,,19h25m33.82s,+48d03m56.2s,5411.0,,0.81,33.4915782691536
2676,Kepler-286 c,4132.0,778.6100000000001,15.545,2014,Super Earth,15.344,0.042 AU,3.5 days,0.0,Kepler-285,Transit,,,19h25m33.82s,+48d03m56.2s,5411.0,,0.81,32.473835680145285
2677,Kepler-286 d,4132.0,740.474,15.545,2014,Super Earth,14.895999999999999,0.061 AU,5.9 days,0.0,Kepler-286,Transit,,,19h22m42.27s,+48d17m39.4s,5580.0,,0.86,32.768855843350295
2678,Kepler-286 e,4132.0,1201.2839999999999,15.545,2014,Super Earth,19.823999999999998,0.176 AU,29.2 days,0.0,Kepler-286,Transit,,,19h22m42.27s,+48d17m39.4s,5580.0,,0.86,30.01607527626611
2681,Kepler-288 b,4033.0,1090.054,15.152000000000001,2014,Super Earth,18.703999999999997,0.065 AU,6.1 days,0.0,Kepler-287,Transit,,,19h23m42.59s,+48d26m36.8s,5806.0,,1.03,30.596363822041155
2684,Kepler-289 b,2283.0,2319.94,13.963,2014,Super Earth,24.08,0.21 AU,34.5 days,0.0,Kepler-288,Transit,,,19h15m39.94s,+39d35m41.0s,5918.0,,1.09,39.28751673583048
2692,Kepler-291 c,6147.0,1331.582,15.898,2014,Super Earth,21.055999999999997,0.065 AU,5.7 days,0.0,Kepler-290,Transit,,,19h05m38.40s,+42d40m53.6s,5147.0,,0.74,29.49218592862121
2693,Kepler-292 b,3547.0,730.9399999999999,15.942,2014,Super Earth,14.783999999999999,0.035 AU,2.6 days,0.0,Kepler-291,Transit,,,19h11m39.93s,+42d26m14.3s,6002.0,,1.02,32.838900843441074
2694,Kepler-292 c,3547.0,877.1279999999999,15.942,2014,Super Earth,16.464,0.045 AU,3.7 days,0.0,Kepler-291,Transit,,,19h11m39.93s,+42d26m14.3s,6002.0,,1.02,31.77481650957199
2700,Kepler-294 b,4605.0,1201.2839999999999,15.819,2014,Super Earth,19.823999999999998,0.048 AU,3.7 days,0.0,Kepler-293,Transit,,,19h05m25.93s,+42d24m23.4s,5804.0,,0.96,30.01607527626611
2702,Kepler-295 b,5830.0,629.244,14.433,2014,Super Earth,13.664,0.099 AU,12.6 days,0.0,Kepler-294,Transit,,,19h09m34.08s,+46d03m33.5s,5913.0,,0.98,33.09437377827117
2703,Kepler-295 c,5830.0,543.438,14.433,2014,Super Earth,13.104,0.142 AU,21.5 days,0.0,Kepler-294,Transit,,,19h09m34.08s,+46d03m33.5s,5913.0,,0.98,31.076566211091762
2704,Kepler-295 d,5830.0,769.076,14.433,2014,Super Earth,15.232,0.192 AU,33.9 days,0.0,Kepler-295,Transit,,,19h01m23.00s,+45d22m04.0s,5603.0,,0.9,32.54963987693236
2705,Kepler-296 b,737.0,1023.3160000000001,15.901,2014,Super Earth,18.032,0.079 AU,10.9 days,< 0.33,Kepler-295,Transit,,,19h01m23.00s,+45d22m04.0s,5603.0,,0.9,30.90386218180489
2708,Kepler-296 e,737.0,940.688,15.901,2014,Super Earth,17.136,0.169 AU,34.1 days,< 0.33,Kepler-296,Transit,,,19h06m09.60s,+49d26m14.4s,3740.0,0.5,0.48,31.457013459269803
2709,Kepler-296 f,737.0,1236.2420000000002,15.901,2014,Super Earth,20.16,0.255 AU,63.3 days,< 0.33,Kepler-296,Transit,,,19h06m09.60s,+49d26m14.4s,3740.0,0.5,0.48,29.86848741642374
2712,Kepler-298 b,1716.0,1430.1000000000001,15.418,2014,Super Earth,21.951999999999998,0.08 AU,10.5 days,0.0,Kepler-297,Transit,,,18h52m50.20s,+48d46m39.5s,5619.0,,0.92,29.141305902121044
2713,Kepler-298 c,1716.0,1391.964,15.418,2014,Super Earth,21.616,0.136 AU,22.9 days,0.0,Kepler-297,Transit,,,18h52m50.20s,+48d46m39.5s,5619.0,,0.92,29.25284642992452
2715,Kepler-299 b,3539.0,730.9399999999999,15.01,2014,Super Earth,14.783999999999999,0.04 AU,2.9 days,0.0,Kepler-298,Transit,,,18h52m09.55s,+48d49m31.3s,4465.0,,0.58,32.838900843441074
2717,Kepler-299 d,3539.0,1309.336,15.01,2014,Super Earth,20.832,0.118 AU,15.1 days,0.0,Kepler-299,Transit,,,18h52m49.67s,+48d34m49.8s,5617.0,,1.03,29.62647396004569
2718,Kepler-299 e,3539.0,1322.048,15.01,2014,Super Earth,20.944,0.22 AU,38.3 days,0.0,Kepler-299,Transit,,,18h52m49.67s,+48d34m49.8s,5617.0,,1.03,29.595028074702793
2721,Kepler-300 b,3700.0,1090.054,14.18,2014,Super Earth,18.703999999999997,0.094 AU,10.4 days,0.0,Kepler-30,Transit,90.179,1.02,19h01m08.07s,+38d56m50.2s,5498.0,0.99,0.95,30.596363822041155
2723,Kepler-301 b,2395.0,759.542,14.274000000000001,2014,Super Earth,15.12,0.036 AU,2.5 days,0.0,Kepler-30,Transit,89.84100000000001,0.19,19h01m08.07s,+38d56m50.2s,5498.0,0.99,0.95,32.62413478446283
2724,Kepler-301 c,2395.0,759.542,14.274000000000001,2014,Super Earth,15.12,0.06 AU,5.4 days,0.0,Kepler-300,Transit,,,19h41m09.29s,+48d35m59.0s,5986.0,,0.9,32.62413478446283
2725,Kepler-301 d,2395.0,1179.038,14.274000000000001,2014,Super Earth,19.599999999999998,0.112 AU,13.8 days,0.0,Kepler-300,Transit,,,19h41m09.29s,+48d35m59.0s,5986.0,,0.9,30.137446399696127
2728,Kepler-303 b,688.0,203.39200000000002,14.395999999999999,2014,Terrestrial,9.968,0.024 AU,1.9 days,0.0,Kepler-301,Transit,,,18h55m55.91s,+49d13m58.8s,5815.0,,0.9,20.100580477295644
2729,Kepler-303 c,688.0,492.59000000000003,14.395999999999999,2014,Super Earth,12.767999999999999,0.057 AU,7.1 days,0.0,Kepler-302,Transit,,,19h37m16.08s,+43d37m45.6s,5740.0,,1.22,29.67089415000542
2733,Kepler-304 e,1436.0,594.2860000000001,14.831,2016,Super Earth,13.44,Unknown,1.5 days,0.0,Kepler-304,Transit,,,19h37m46.02s,+40d33m27.3s,4731.0,,0.69,32.306339538458325
2737,Kepler-305 e,2902.0,1229.886,15.765999999999998,2020,Super Earth,20.0928,Unknown,3.2 days,0.0,Kepler-305,Transit,,,19h56m53.83s,+40d20m35.5s,5100.0,,0.79,29.914016325968838
2738,Kepler-306 b,2587.0,927.976,15.552,2014,Super Earth,17.023999999999997,0.05 AU,4.6 days,0.0,Kepler-305,Transit,,,19h56m53.83s,+40d20m35.5s,5100.0,,0.79,31.441576542828336
2746,Kepler-309 b,1805.0,969.29,15.126,2014,Super Earth,17.471999999999998,0.059 AU,5.9 days,0.0,Kepler-307,Transit,,1.74,19h51m10.83s,+40d25m03.7s,5367.0,0.91,0.81,31.17879175783878
2751,Kepler-310 b,1999.0,575.2180000000001,14.265,2014,Super Earth,13.328,0.111 AU,13.9 days,0.0,Kepler-31,Transit,,,19h36m05.52s,+45d51m11.1s,6340.0,1.21,1.22,31.797523050631174
2754,Kepler-311 b,2598.0,1121.834,13.754000000000001,2014,Super Earth,19.04,0.087 AU,9.2 days,0.0,Kepler-310,Transit,,,19h15m21.45s,+46d59m12.3s,5797.0,,0.88,30.386837359489913
2755,Kepler-311 c,2598.0,835.814,13.754000000000001,2014,Super Earth,16.016,0.145 AU,19.7 days,0.0,Kepler-310,Transit,,,19h15m21.45s,+46d59m12.3s,5797.0,,0.88,31.995751292585574
2756,Kepler-312 b,2663.0,702.338,12.921,2014,Super Earth,14.447999999999999,0.031 AU,1.8 days,0.0,Kepler-310,Transit,,,19h15m21.45s,+46d59m12.3s,5797.0,,0.88,33.03858903583919
2760,Kepler-314 b,884.0,158.2644,12.523,2014,Terrestrial,9.296,0.035 AU,2.5 days,0.0,Kepler-312,Transit,,,19h53m34.99s,+42d27m35.1s,6115.0,,1.47,17.983813775676822
